"","animal","weight","age","color","spots","sex","appetite","eyecColor","aggressiveness","yard"
"8087","horse",1200.9,3,"brown",0,"F",8.051,"black",2,2
"8088","pig",1452.7,1,"white",0,"F",3.977,"brown",1,1
"8089","goat",1354,7,"grey",0,"M",5.756,"black",3,3
"8090","sheep",989,7,"grey",0,"M",3.816,"black",2,2
"8091","horse",762.7,1,"grey",0,"F",5.394,"black",1,1
"8092","goat",1228,8,"black",0,"F",5.264,"black",4,2
"8093","goat",840.6,8,"grey",0,"M",3.995,"black",5,1
"8094","goat",1105.9,3,"white",1,"M",5.508,"brown",1,3
"8095","goat",1488.4,4,"grey",1,"F",5.117,"brown",3,1
"8096","goat",1027.7,6,"grey",0,"M",3.071,"black",3,3
"8097","goat",1194.8,2,"brown",0,"M",5.81,"blue",4,3
"8098","horse",1204.4,2,"white",0,"M",9.949,"brown",1,1
"8099","horse",1474.3,8,"white",0,"M",8.885,"brown",2,1
"8100","sheep",1227.7,5,"red",0,"F",3.659,"black",2,1
"8101","sheep",937.7,6,"white",0,"F",1.789,"black",2,2
"8102","goat",704.3,8,"black",1,"F",10.009,"black",4,1
"8103","horse",1419.4,4,"white",0,"F",6.782,"brown",5,2
"8104","pig",1235.2,6,"white",0,"M",7.867,"brown",2,4
"8105","horse",1471.8,4,"white",0,"M",8.453,"black",4,2
"8106","cow",1074.8,5,"white",0,"M",5.864,"black",1,1
"8107","goat",1325.1,2,"white",1,"F",6.87,"black",3,1
"8108","cow",864.7,6,"red",0,"F",6.231,"brown",5,1
"8109","goat",1082.5,5,"black",0,"M",3.885,"black",2,1
"8110","sheep",1262.9,4,"red",0,"F",-2.328,"black",2,4
"8111","horse",1112.3,3,"grey",1,"M",4.632,"black",2,4
"8112","horse",951.9,2,"brown",0,"F",6.191,"brown",2,3
"8113","sheep",1227.6,2,"brown",0,"F",9.89,"blue",2,2
"8114","pig",1243.3,1,"black",0,"F",11.36,"black",2,2
"8115","horse",1038.1,3,"brown",0,"M",6.113,"black",3,1
"8116","goat",894.4,1,"brown",0,"F",8.486,"black",1,1
"8117","horse",924.6,2,"brown",1,"M",3.183,"black",4,1
"8118","goat",1510.6,1,"grey",0,"F",7.142,"black",1,2
"8119","horse",1303.5,3,"red",0,"F",5.883,"black",3,1
"8120","pig",1034.1,4,"grey",0,"F",4.254,"brown",3,1
"8121","horse",1461.3,4,"grey",1,"F",3.575,"brown",5,1
"8122","goat",1411.8,2,"white",0,"F",5.388,"brown",4,4
"8123","horse",1113.6,8,"brown",1,"M",7.177,"brown",3,4
"8124","goat",1116.1,6,"white",1,"F",2.573,"black",5,1
"8125","goat",810.9,4,"white",0,"F",2.223,"brown",5,1
"8126","horse",803.7,7,"white",1,"F",7.137,"brown",3,2
"8127","goat",997.4,3,"brown",1,"M",2.715,"black",4,4
"8128","sheep",1212.9,2,"red",1,"F",11.383,"black",2,1
"8129","goat",1049.6,2,"black",0,"F",2.615,"brown",5,1
"8130","pig",1051.4,3,"red",1,"F",9.075,"black",1,2
"8131","goat",895.2,1,"grey",1,"F",5.937,"black",4,1
"8132","goat",910.4,8,"white",0,"F",3.644,"black",1,3
"8133","horse",1068.2,8,"white",1,"F",4.006,"black",2,2
"8134","pig",1338.4,2,"brown",1,"F",9.565,"black",5,1
"8135","goat",1309.5,7,"brown",0,"M",2.879,"black",2,3
"8136","pig",677,5,"brown",1,"M",9.609,"brown",3,1
"8137","goat",1375.4,3,"black",0,"F",4.046,"brown",4,1
"8138","pig",1096.9,7,"brown",0,"M",4.425,"blue",4,2
"8139","sheep",890.9,3,"white",1,"M",7.512,"black",2,3
"8140","pig",1548.7,3,"black",1,"M",5.473,"brown",2,1
"8141","sheep",974.1,3,"white",0,"M",2.814,"brown",5,1
"8142","goat",1331,8,"brown",0,"M",2.894,"black",2,1
"8143","goat",1403.5,1,"grey",1,"M",7.543,"red",1,3
"8144","goat",1289.9,2,"white",1,"F",3.707,"brown",5,1
"8145","goat",959.2,4,"white",0,"M",1.66,"black",3,4
"8146","horse",1272.9,8,"brown",0,"M",1.022,"black",5,1
"8147","horse",1293.1,5,"grey",0,"M",3.291,"black",3,1
"8148","goat",548.6,3,"white",0,"F",3.757,"black",5,3
"8149","horse",1395.1,2,"white",0,"F",10.492,"brown",5,3
"8150","sheep",1273.7,6,"red",0,"M",10.713,"brown",2,4
"8151","horse",1534.9,8,"black",0,"F",5.617,"brown",4,3
"8152","horse",881.7,3,"grey",0,"F",5.589,"brown",2,1
"8153","goat",1062.7,4,"grey",0,"M",4.076,"black",1,2
"8154","horse",1176.7,6,"red",0,"M",10,"black",4,1
"8155","goat",641.1,4,"grey",1,"F",4.804,"black",3,1
"8156","horse",1278.2,3,"black",1,"F",8.853,"brown",2,2
"8157","goat",876.9,1,"white",0,"F",12.398,"brown",4,1
"8158","goat",1281.9,4,"black",0,"F",5.969,"brown",1,1
"8159","horse",922.8,2,"brown",1,"M",9.168,"black",3,3
"8160","goat",1350.4,5,"brown",1,"M",7.279,"black",3,1
"8161","pig",1099.7,4,"brown",1,"F",10.02,"brown",4,2
"8162","horse",978.2,3,"grey",0,"F",4.998,"black",5,1
"8163","horse",758.8,4,"grey",1,"F",3.701,"black",4,1
"8164","sheep",854.9,2,"brown",0,"M",2.437,"black",5,2
"8165","horse",1104.3,4,"red",0,"M",6.899,"black",1,1
"8166","goat",977.9,8,"black",1,"M",2.959,"brown",2,1
"8167","horse",1124,6,"brown",1,"M",4.529,"brown",2,1
"8168","pig",974.7,7,"black",0,"F",1.665,"black",1,1
"8169","goat",1498.6,5,"brown",1,"M",4.481,"black",4,1
"8170","pig",851.8,3,"red",0,"M",5.303,"blue",2,3
"8171","goat",810.4,3,"black",0,"M",4.564,"brown",2,1
"8172","pig",1557.9,7,"red",0,"M",6.168,"black",2,1
"8173","goat",1128.6,3,"white",0,"F",4.708,"black",1,2
"8174","goat",1002.6,2,"red",0,"M",0.722,"black",3,4
"8175","goat",1296.4,1,"black",0,"M",4.54,"black",4,1
"8176","sheep",833,4,"red",0,"M",3.53,"brown",2,1
"8177","pig",663.4,4,"grey",0,"F",2.588,"black",3,1
"8178","goat",889.6,6,"black",0,"F",3.957,"brown",2,4
"8179","horse",1699.6,3,"white",0,"M",6.658,"black",4,2
"8180","goat",1002.2,8,"red",0,"M",-1.051,"brown",2,2
"8181","goat",1345,2,"brown",0,"F",0.943,"black",2,1
"8182","cow",1181.4,7,"black",0,"M",4.854,"brown",2,3
"8183","horse",1097,3,"grey",1,"F",5.623,"brown",1,1
"8184","horse",1221,4,"brown",0,"M",5.17,"blue",5,2
"8185","horse",1035,5,"black",0,"F",6.711,"brown",5,3
"8186","goat",911.7,2,"black",0,"F",3.86,"black",1,1
"8187","horse",1187.8,4,"red",0,"M",3.643,"brown",2,1
"8188","pig",1483.8,1,"brown",0,"M",4.582,"black",2,1
"8189","goat",1163.4,7,"red",0,"F",10.68,"black",4,4
"8190","sheep",805.7,1,"black",0,"F",1.149,"black",3,2
"8191","sheep",960,8,"white",0,"F",3.748,"brown",1,3
"8192","goat",1178.6,3,"grey",0,"M",3.541,"brown",2,1
"8193","goat",1156,2,"grey",0,"F",6.075,"brown",2,4
"8194","horse",974.7,8,"black",0,"M",5.911,"brown",5,1
"8195","goat",719.9,3,"brown",0,"M",7.812,"brown",5,1
"8196","horse",912.9,6,"brown",1,"F",5.714,"black",3,3
"8197","pig",499.8,3,"brown",0,"F",5.466,"brown",2,1
"8198","pig",1310,2,"red",1,"M",3.324,"brown",5,1
"8199","horse",1445.7,2,"red",1,"M",0.403,"black",5,2
"8200","goat",1247.1,6,"brown",0,"F",0.265,"black",5,1
"8201","goat",1381.9,5,"brown",0,"M",4.319,"black",2,1
"8202","sheep",766.5,3,"red",1,"M",2.807,"black",4,1
"8203","horse",732.5,5,"grey",0,"F",6.955,"brown",2,2
"8204","horse",720.3,4,"white",0,"M",2.524,"black",5,1
"8205","sheep",1284.6,6,"red",1,"M",4.106,"brown",2,1
"8206","cow",1110.3,7,"brown",0,"M",3.112,"black",1,1
"8207","goat",652,6,"black",0,"M",2.63,"black",5,1
"8208","goat",1319.1,3,"white",1,"F",1.782,"brown",2,1
"8209","goat",646.8,5,"grey",0,"M",2.548,"black",1,1
"8210","horse",535.3,3,"red",1,"F",4.412,"black",2,4
"8211","horse",1178.9,3,"red",0,"M",5.607,"brown",4,1
"8212","goat",637.3,3,"black",1,"M",-0.773,"black",5,3
"8213","sheep",1020.7,7,"white",0,"F",3.983,"brown",4,2
"8214","goat",1182.7,6,"red",0,"M",0.075,"black",5,1
"8215","pig",1178.4,8,"white",0,"M",10.117,"black",1,2
"8216","goat",1209.9,2,"grey",0,"M",5.097,"black",4,3
"8217","sheep",1367.9,2,"red",0,"F",8.562,"brown",5,2
"8218","pig",873.6,4,"brown",1,"M",4.517,"black",3,4
"8219","horse",806.7,3,"white",0,"M",0.838,"brown",4,2
"8220","sheep",850.4,7,"brown",0,"F",9.323,"brown",1,2
"8221","horse",1353,3,"white",1,"M",3.651,"black",2,1
"8222","pig",1289.4,1,"black",1,"M",-0.188,"brown",5,3
"8223","goat",1158.2,4,"black",1,"F",2.445,"brown",3,1
"8224","horse",928.5,7,"brown",0,"M",6.413,"brown",4,1
"8225","horse",1086.8,2,"grey",1,"F",10.348,"black",1,4
"8226","goat",1195.3,4,"grey",0,"F",3.019,"brown",2,1
"8227","horse",595.7,4,"brown",0,"M",1.703,"brown",3,3
"8228","pig",748.4,2,"black",0,"F",1.119,"brown",1,2
"8229","sheep",1269.3,6,"grey",1,"M",4.78,"black",5,1
"8230","horse",971.7,4,"brown",1,"F",9.329,"blue",5,4
"8231","horse",1315.8,2,"grey",0,"F",14.003,"black",5,1
"8232","pig",1272.4,7,"white",0,"F",6.269,"black",3,4
"8233","goat",1433.6,1,"white",0,"M",6.37,"brown",2,1
"8234","goat",1246.5,6,"black",1,"M",9.998,"black",2,4
"8235","sheep",1031,6,"grey",0,"M",4.985,"brown",3,4
"8236","goat",960.9,3,"black",1,"F",6.958,"brown",3,1
"8237","goat",776.1,3,"white",1,"F",3.154,"brown",2,1
"8238","goat",1283.3,5,"grey",0,"F",3.572,"black",1,4
"8239","horse",855.9,4,"black",1,"M",7.314,"black",2,1
"8240","goat",1187,3,"white",1,"F",11.201,"brown",1,3
"8241","horse",927,8,"red",0,"M",-1.519,"black",4,4
"8242","horse",1201.7,2,"black",0,"M",4.851,"black",4,1
"8243","pig",863.7,4,"brown",0,"F",3.06,"black",2,4
"8244","goat",1348,3,"black",0,"M",2.984,"brown",4,2
"8245","goat",1237.5,3,"black",0,"F",2.504,"black",3,1
"8246","pig",1566.4,6,"red",0,"M",6.405,"brown",1,1
"8247","pig",1288.5,3,"brown",0,"M",8.771,"black",2,2
"8248","goat",1252.9,8,"brown",1,"M",4.31,"black",4,4
"8249","horse",1500.8,1,"grey",0,"F",1.432,"black",2,1
"8250","goat",851.3,5,"red",0,"F",8.841,"brown",4,1
"8251","goat",1214.9,1,"red",0,"F",5.904,"brown",5,3
"8252","horse",1425.6,8,"red",1,"M",5.74,"black",4,2
"8253","goat",1108.5,4,"grey",1,"F",6.242,"black",1,1
"8254","goat",579.6,8,"white",1,"M",8.796,"brown",4,4
"8255","horse",1458.5,3,"white",0,"F",3.98,"black",4,1
"8256","pig",1156.7,8,"grey",0,"M",5.586,"brown",4,2
"8257","goat",602.1,4,"grey",0,"F",0.613,"black",5,2
"8258","goat",1002.6,1,"white",0,"M",3.206,"black",1,4
"8259","goat",1110,5,"white",0,"M",1.789,"brown",4,1
"8260","pig",864.3,6,"grey",1,"M",4.565,"brown",2,1
"8261","horse",514.3,6,"grey",1,"M",10.558,"brown",4,1
"8262","pig",1286.7,7,"grey",1,"M",3.793,"blue",3,1
"8263","goat",695.3,4,"white",0,"M",1.923,"black",2,2
"8264","goat",1027.1,4,"grey",0,"M",9.325,"black",3,3
"8265","horse",910.6,2,"brown",0,"M",6.431,"brown",4,1
"8266","sheep",1051.1,3,"brown",1,"F",11.365,"brown",1,3
"8267","horse",976.1,4,"white",1,"M",8.13,"brown",5,1
"8268","goat",1375.3,4,"grey",1,"M",2.242,"black",2,1
"8269","goat",1650.9,2,"red",0,"M",5.756,"black",4,3
"8270","horse",1021.1,8,"white",0,"M",6.84,"black",3,1
"8271","sheep",990.6,5,"white",0,"F",11.467,"black",2,1
"8272","sheep",698.4,3,"grey",0,"M",4.622,"black",5,1
"8273","horse",1044.3,2,"white",0,"M",5.407,"black",1,3
"8274","horse",1419.4,4,"black",0,"F",4.97,"black",4,1
"8275","horse",790.8,3,"white",1,"M",7.204,"black",4,1
"8276","sheep",759.5,4,"white",0,"M",4.023,"black",3,2
"8277","goat",940.9,3,"black",0,"M",-0.237,"black",4,3
"8278","goat",1500.2,7,"grey",1,"M",1.896,"black",2,4
"8279","pig",1267,5,"red",1,"M",6.365,"brown",4,2
"8280","goat",909.6,2,"grey",1,"M",4.94,"brown",2,1
"8281","goat",739.4,1,"white",0,"F",5.632,"black",5,2
"8282","goat",930.1,3,"brown",1,"F",5.065,"brown",4,1
"8283","horse",988.6,2,"white",1,"M",4.149,"brown",2,3
"8284","goat",1051.8,2,"grey",0,"M",2.729,"brown",5,1
"8285","goat",1132,1,"brown",0,"F",5.405,"black",5,3
"8286","goat",847.6,3,"brown",1,"F",3.419,"black",4,3
"8287","horse",1035.8,1,"white",0,"F",-0.019,"black",3,1
"8288","pig",1037,4,"red",1,"F",2.593,"black",5,1
"8289","horse",419.8,1,"white",1,"M",2.473,"black",4,1
"8290","horse",1365.5,4,"grey",1,"F",3.36,"brown",4,2
"8291","pig",826.6,6,"white",0,"F",7.771,"black",1,3
"8292","goat",1165.5,2,"white",0,"M",9.486,"black",4,1
"8293","pig",951,7,"red",1,"F",6.086,"brown",5,2
"8294","pig",667.8,6,"brown",0,"M",6.645,"brown",1,2
"8295","goat",1384.4,3,"grey",0,"F",3.971,"black",5,1
"8296","goat",789.1,2,"brown",0,"F",-2.308,"brown",5,1
"8297","goat",956.6,8,"brown",1,"F",3.586,"black",5,1
"8298","goat",733.5,2,"grey",0,"F",3.638,"brown",3,1
"8299","goat",817.3,2,"red",0,"M",6.166,"black",5,1
"8300","goat",1017,8,"brown",1,"M",-0.158,"black",2,3
"8301","goat",1458.3,7,"black",0,"M",8.104,"brown",4,1
"8302","goat",1067.1,3,"white",1,"F",-2.978,"blue",1,3
"8303","horse",901.1,4,"red",0,"F",4.871,"brown",1,1
"8304","horse",1208,2,"brown",1,"M",4.684,"brown",5,2
"8305","pig",889.6,5,"red",0,"M",0.655,"black",2,1
"8306","pig",1271.9,4,"brown",1,"M",1.564,"black",1,4
"8307","horse",720.9,4,"red",1,"F",-1.104,"black",1,2
"8308","horse",1092.3,4,"black",1,"F",2.67,"brown",5,1
"8309","sheep",1582.9,7,"brown",0,"F",-0.224,"black",1,3
"8310","goat",989.6,3,"brown",0,"F",9.298,"black",1,1
"8311","horse",1025.6,8,"black",1,"F",1.494,"black",4,1
"8312","horse",1246.8,3,"grey",0,"M",4.014,"black",5,1
"8313","horse",817.9,4,"black",0,"M",5.576,"brown",1,1
"8314","cow",669.6,3,"white",0,"M",2.013,"black",2,1
"8315","goat",1025.5,4,"brown",0,"M",-0.35,"black",5,3
"8316","goat",1162.3,8,"brown",0,"M",3.085,"brown",5,2
"8317","horse",1000.4,5,"grey",0,"M",3.199,"brown",4,1
"8318","pig",1413.9,5,"brown",0,"M",6.977,"black",3,1
"8319","sheep",1455.4,8,"grey",1,"M",1.946,"black",3,1
"8320","horse",1200.5,3,"white",0,"F",4.048,"black",2,1
"8321","horse",1210.9,2,"brown",0,"F",7.397,"brown",2,1
"8322","pig",823.4,3,"red",0,"F",7.329,"brown",2,2
"8323","goat",1445.8,6,"red",0,"F",11.164,"black",3,4
"8324","goat",919.3,2,"white",1,"M",8.78,"black",3,4
"8325","pig",1079.1,5,"white",1,"F",6.82,"black",4,2
"8326","pig",1464.3,2,"black",1,"F",2.771,"black",4,1
"8327","sheep",949.5,8,"white",0,"M",4.631,"black",4,2
"8328","goat",975.2,2,"brown",0,"M",1.125,"brown",2,4
"8329","pig",1344.6,3,"grey",0,"F",6.323,"brown",4,1
"8330","horse",1272.8,2,"black",0,"M",5.505,"brown",4,2
"8331","goat",1140.1,8,"black",1,"F",6.992,"brown",2,3
"8332","goat",854.1,4,"grey",0,"F",8.408,"black",4,1
"8333","horse",834.3,3,"white",0,"F",9.892,"brown",1,2
"8334","pig",872.5,4,"brown",1,"M",7.18,"black",2,1
"8335","sheep",1318,8,"white",0,"F",4.442,"black",5,1
"8336","horse",1155.6,6,"black",0,"M",6.946,"black",3,1
"8337","goat",1084.9,6,"black",0,"F",4.481,"black",3,2
"8338","pig",827.3,2,"brown",0,"F",7.709,"brown",3,3
"8339","goat",621.7,6,"brown",0,"F",4.769,"brown",4,1
"8340","goat",714.8,5,"brown",0,"M",4.551,"brown",5,1
"8341","pig",1226.6,3,"red",0,"F",4.23,"brown",4,1
"8342","cow",1197.2,8,"black",0,"M",2.686,"black",2,3
"8343","goat",1146.5,3,"white",0,"M",7.078,"brown",1,4
"8344","sheep",1189.8,4,"white",0,"M",6.387,"brown",1,1
"8345","goat",981.7,7,"black",1,"F",3.522,"brown",5,3
"8346","sheep",1489.3,4,"black",0,"M",3.638,"brown",1,1
"8347","goat",1392.4,8,"brown",1,"M",6.716,"black",2,1
"8348","horse",808.4,3,"brown",0,"M",3.384,"black",1,1
"8349","goat",1009.6,5,"grey",1,"F",4.554,"red",2,3
"8350","pig",1375.3,8,"grey",0,"M",1.653,"black",4,2
"8351","pig",1263.7,8,"brown",0,"F",-3.36,"brown",2,1
"8352","goat",1239.2,1,"white",1,"M",6.156,"brown",4,3
"8353","pig",1256.6,4,"white",1,"M",5.586,"brown",2,3
"8354","horse",708.5,3,"white",0,"F",9.092,"brown",5,2
"8355","pig",1175.5,6,"brown",0,"F",6.25,"brown",2,3
"8356","goat",949.2,6,"brown",0,"M",7.466,"brown",4,1
"8357","goat",637.4,7,"black",1,"F",7.658,"black",2,1
"8358","sheep",1304.4,5,"brown",0,"M",1.756,"brown",4,2
"8359","goat",1412.4,3,"grey",0,"M",-0.038,"black",1,4
"8360","horse",1025.7,2,"grey",0,"M",9.181,"black",5,1
"8361","horse",1151.4,3,"grey",0,"M",3.936,"brown",1,1
"8362","goat",1238.4,6,"red",0,"M",1.224,"black",3,1
"8363","horse",1245.7,2,"brown",0,"F",1.065,"black",5,1
"8364","pig",687.9,4,"brown",0,"F",6.705,"brown",3,2
"8365","goat",1268.4,2,"red",0,"F",6.881,"black",5,1
"8366","pig",922.9,2,"black",1,"M",6.577,"brown",5,4
"8367","pig",1165.6,3,"grey",1,"F",7.06,"black",3,1
"8368","horse",1134.7,3,"red",0,"F",3.031,"brown",1,1
"8369","pig",984.8,4,"brown",1,"M",5.224,"black",3,1
"8370","pig",973.9,8,"white",1,"M",6.566,"brown",1,4
"8371","goat",1320.7,1,"black",0,"M",3.064,"brown",1,1
"8372","goat",1198.8,7,"grey",0,"M",3.91,"black",3,3
"8373","sheep",1060.9,2,"white",1,"F",3.836,"brown",1,3
"8374","horse",639.2,6,"black",0,"M",4.492,"brown",1,1
"8375","pig",850.4,4,"black",0,"F",14.744,"brown",1,4
"8376","horse",1084.8,6,"brown",1,"F",8.531,"black",1,3
"8377","horse",1102.6,2,"brown",1,"M",5.265,"blue",2,1
"8378","pig",1442.5,3,"black",0,"M",5.921,"black",4,3
"8379","horse",1362.2,3,"grey",1,"M",2.403,"black",5,2
"8380","sheep",1358.7,2,"black",0,"M",-0.071,"brown",2,3
"8381","goat",675.7,4,"grey",0,"F",3.493,"black",4,1
"8382","pig",992.4,6,"grey",0,"M",5.455,"black",4,3
"8383","goat",1129.5,8,"grey",0,"F",4.347,"brown",5,2
"8384","pig",1299.8,4,"grey",0,"M",2.159,"brown",5,4
"8385","horse",1218.1,8,"white",1,"F",-0.336,"black",3,1
"8386","goat",1348.4,5,"grey",0,"F",6.273,"brown",1,2
"8387","goat",1269.4,5,"white",1,"M",1.917,"black",2,2
"8388","goat",1285.8,3,"black",1,"F",2.131,"brown",5,1
"8389","horse",1140.7,3,"grey",1,"M",5.829,"black",2,1
"8390","goat",1260.7,6,"black",0,"M",3.77,"black",1,1
"8391","sheep",874.5,1,"red",1,"M",0.698,"black",5,1
"8392","pig",859.9,6,"grey",0,"M",-1.719,"brown",4,1
"8393","sheep",1024.5,7,"red",0,"M",3.291,"black",5,1
"8394","pig",921.6,1,"brown",0,"M",3.712,"brown",4,2
"8395","goat",1465.3,2,"black",0,"F",1.442,"black",1,1
"8396","horse",1487.3,2,"black",0,"M",-0.629,"brown",2,1
"8397","sheep",1265.8,2,"red",1,"M",2.901,"brown",2,2
"8398","goat",1110.5,2,"black",1,"F",-0.518,"black",1,1
"8399","goat",712.2,4,"red",1,"F",7.119,"brown",4,1
"8400","pig",1365.8,3,"white",0,"M",2.248,"brown",4,2
"8401","goat",1448,2,"red",0,"M",6.351,"black",5,1
"8402","goat",1332.1,7,"grey",0,"M",5.126,"black",3,1
"8403","goat",1260.3,4,"grey",1,"F",6.238,"black",3,3
"8404","horse",1036.9,3,"brown",0,"M",0.383,"black",5,1
"8405","horse",1124.8,4,"white",1,"M",3.576,"black",3,1
"8406","pig",797,6,"brown",0,"F",9.381,"blue",4,1
"8407","pig",1002,2,"red",0,"F",-2.131,"brown",5,1
"8408","goat",1079.2,4,"brown",0,"M",5.665,"brown",3,2
"8409","horse",1237.4,3,"grey",0,"M",10.293,"black",4,1
"8410","cow",1252,3,"red",0,"F",6.83,"black",1,2
"8411","horse",864.6,2,"black",0,"F",0.857,"brown",3,4
"8412","goat",1085,4,"red",1,"F",3.193,"brown",4,2
"8413","sheep",1150.2,7,"red",0,"M",4.474,"black",3,1
"8414","goat",995.6,7,"white",1,"F",-1.423,"black",2,1
"8415","cow",1532.6,3,"white",0,"M",4.589,"brown",1,1
"8416","horse",851.3,4,"brown",0,"M",11.256,"black",4,1
"8417","horse",929.4,1,"grey",1,"F",5.095,"black",3,1
"8418","pig",1352.3,8,"white",1,"F",4.629,"black",1,1
"8419","horse",1000.7,8,"grey",1,"F",1.518,"black",2,1
"8420","pig",966.5,3,"black",0,"F",9.045,"black",5,2
"8421","goat",1204.1,3,"grey",0,"M",7.442,"brown",1,2
"8422","pig",1105.3,3,"grey",1,"F",5.605,"brown",3,2
"8423","goat",1188.1,6,"black",0,"F",-2.711,"black",5,1
"8424","pig",953.9,5,"grey",0,"M",2.707,"black",3,3
"8425","sheep",1456.7,2,"grey",1,"F",4.882,"brown",1,1
"8426","pig",912.7,1,"grey",1,"M",9.211,"black",1,1
"8427","horse",1136.7,6,"brown",0,"M",11.438,"black",1,1
"8428","horse",1121.8,7,"black",0,"F",6.067,"black",2,1
"8429","goat",1120.1,4,"brown",0,"M",5.362,"brown",4,1
"8430","goat",1220.4,7,"grey",1,"M",1.389,"black",3,1
"8431","horse",1202.3,3,"grey",0,"F",9.608,"black",3,1
"8432","horse",954.9,1,"grey",0,"M",6.176,"black",4,1
"8433","sheep",1491.7,3,"white",0,"M",9.79,"brown",1,3
"8434","horse",1287,2,"white",0,"M",3.982,"brown",4,1
"8435","goat",1357.5,4,"white",1,"F",2.673,"black",5,1
"8436","goat",1193.1,4,"white",0,"F",5.957,"brown",1,3
"8437","horse",1172.7,1,"brown",0,"M",7.84,"black",5,1
"8438","pig",1468.5,8,"white",1,"F",3.892,"black",2,1
"8439","goat",1251,6,"grey",0,"F",3.565,"black",3,1
"8440","horse",1079.7,4,"grey",0,"M",4.426,"brown",3,2
"8441","pig",1041,1,"brown",1,"F",7.91,"black",5,4
"8442","goat",1164.4,7,"grey",1,"F",-1.928,"black",5,1
"8443","pig",1098.6,2,"black",0,"M",3.072,"black",2,3
"8444","pig",1285.9,4,"white",0,"M",6.838,"brown",2,2
"8445","goat",597.8,2,"brown",0,"F",2.508,"brown",5,1
"8446","horse",1425.6,7,"white",0,"F",8.917,"black",5,1
"8447","goat",1250.5,2,"grey",0,"F",2.43,"black",1,2
"8448","sheep",1166.3,4,"black",0,"F",8.124,"black",4,3
"8449","goat",1094.3,2,"grey",0,"M",4.535,"black",3,1
"8450","goat",1136.2,6,"grey",0,"M",5.717,"black",1,1
"8451","pig",822,5,"grey",1,"M",1.026,"black",3,1
"8452","pig",732.3,2,"white",1,"M",3.854,"black",2,1
"8453","pig",1183.3,8,"white",1,"F",-0.054,"brown",5,3
"8454","goat",1498.2,8,"grey",0,"M",4.319,"black",4,1
"8455","goat",1368.4,2,"grey",0,"M",0.578,"black",3,1
"8456","horse",1098.7,8,"black",1,"M",7.941,"black",1,1
"8457","pig",890.9,2,"brown",0,"M",1.931,"brown",4,2
"8458","horse",1040.5,2,"brown",0,"M",6.28,"black",4,1
"8459","horse",1416.2,4,"grey",0,"F",10.231,"brown",3,3
"8460","goat",1153.3,3,"brown",0,"M",6.271,"blue",1,1
"8461","horse",1178.1,8,"red",0,"F",3.365,"black",4,3
"8462","sheep",1052.9,4,"white",0,"F",-1.392,"black",1,3
"8463","horse",978.6,5,"grey",0,"M",9.145,"black",1,1
"8464","horse",875.4,8,"white",0,"F",5.359,"brown",3,1
"8465","goat",1252.9,4,"red",0,"M",1.655,"black",5,3
"8466","goat",1284,1,"brown",0,"M",2.529,"black",1,1
"8467","pig",1191.2,7,"grey",0,"F",5.517,"brown",3,1
"8468","goat",1152.6,2,"grey",0,"M",12.331,"black",1,4
"8469","sheep",1071.8,2,"brown",0,"F",4.214,"brown",4,1
"8470","horse",1040.9,6,"red",0,"F",3.182,"black",3,4
"8471","pig",894.7,5,"black",0,"M",1.011,"black",4,3
"8472","goat",1139.6,5,"brown",0,"M",3.927,"brown",3,3
"8473","sheep",1408.6,4,"brown",1,"M",7.116,"black",3,2
"8474","sheep",1152.2,2,"brown",0,"M",6.601,"black",4,4
"8475","goat",603.1,8,"white",1,"F",3.594,"brown",1,3
"8476","horse",766.5,6,"grey",1,"F",8.816,"blue",3,3
"8477","pig",1771.7,6,"white",0,"F",0.517,"brown",2,1
"8478","goat",1139.6,8,"grey",1,"F",3.113,"brown",3,4
"8479","sheep",945.1,3,"grey",1,"M",5.807,"brown",1,1
"8480","pig",915.7,5,"grey",0,"F",4.963,"black",4,4
"8481","pig",1411.1,8,"white",0,"M",3.709,"black",4,1
"8482","horse",968.8,2,"red",0,"F",2.482,"black",4,1
"8483","goat",1311.2,8,"white",0,"F",5.077,"black",4,1
"8484","horse",1702.1,8,"black",1,"M",7.678,"brown",1,1
"8485","goat",992.8,2,"brown",0,"M",2.624,"brown",4,3
"8486","goat",1142.8,8,"red",0,"M",6.007,"brown",3,1
"8487","goat",970,2,"white",0,"M",8.159,"brown",2,1
"8488","horse",1340.3,3,"grey",0,"F",3.353,"black",3,1
"8489","goat",1042.6,6,"white",1,"M",5.819,"brown",5,4
"8490","horse",849.2,2,"white",0,"M",5.89,"black",3,1
"8491","sheep",1174.3,3,"black",0,"M",4.768,"black",2,1
"8492","horse",1227.7,6,"white",0,"F",1.373,"brown",2,1
"8493","goat",1188.7,6,"red",0,"F",3.928,"brown",5,2
"8494","horse",970.9,3,"red",0,"M",11.214,"brown",1,1
"8495","horse",914.3,1,"grey",0,"F",6.347,"brown",5,4
"8496","horse",1745.4,5,"grey",1,"M",7.329,"black",4,1
"8497","horse",1032.7,4,"white",0,"F",0.618,"brown",2,1
"8498","pig",1320.5,8,"red",0,"M",6.963,"black",4,1
"8499","horse",1443.8,3,"brown",0,"F",5.529,"brown",1,2
"8500","horse",923.4,7,"white",0,"F",3.874,"black",2,2
"8501","goat",884.9,5,"white",0,"F",0.463,"black",5,1
"8502","sheep",1260.6,3,"red",1,"F",0.912,"brown",4,3
