cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Indiana",8/24/2016,8/30/2016,"Google Consumer Surveys","B",598,"lv",.0002282,34.59,30.45,8.61,,42.0058,39.81061,3.824983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45504,70822,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/20/2016,9/22/2016,"The Times-Picayune/Lucid","",1182,"lv",.0002282,42,38,8,,44.21392,43.46473,2.774831,,"","https://luc.id/2016-presidential-tracker/",46223,72282,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/18/2016,9/20/2016,"The Times-Picayune/Lucid","",1353,"lv",.0002278,42,41,7,,44.26496,46.5097,1.701778,,"","https://luc.id/2016-presidential-tracker/",46221,72280,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Massachusetts",8/5/2016,8/18/2016,"Ipsos","A-",495,"lv",.0002256,52.52,29.58,,,51.96859,32.09384,,,"","http://www.reuters.com/statesofthenation",44958,68991,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"New York",3/22/2016,3/29/2016,"Quinnipiac University","A-",1667,"rv",.0002253,53,33,,,52.98266,36.16274,,,"","http://www.quinnipiac.edu/images/polling/ny/ny03312016_N39pgrw.pdf",36672,50506,4/6/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Washington",8/5/2016,8/18/2016,"Ipsos","A-",399,"lv",.0002247,45.35,33.48,,,44.92054,35.79977,,,"","http://www.reuters.com/statesofthenation",44980,69013,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"New Hampshire",4/11/2016,4/16/2016,"Dartmouth College","B",362,"rv",.0002242,34,29,,,35.49186,34.90048,,,"","http://rockefeller.dartmouth.edu/sites/rockefeller.drupalmulti-prod.dartmouth.edu/files/nh_state_of_the_state_2016_report.pdf",44039,65706,5/10/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"California",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1457,"lv",.0002238,43.85,27.51,7.93,,51.43962,36.82409,3.182134,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45444,70762,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"California",8/19/2016,8/25/2016,"Ipsos","A-",518,"lv",.0002237,60.74,25.03,,,60.61791,26.97736,,,"","http://www.reuters.com/statesofthenation",45001,69054,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",8/12/2016,8/18/2016,"Ipsos","A-",844,"lv",.0002235,45.31,38.71,,,44.66467,40.50267,,,"","http://www.reuters.com/statesofthenation",44971,69004,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/9/2016,8/13/2016,"Ipsos","A-",1137,"lv",.0002222,41.7,35,8.1,,43.46279,39.29125,4.475259,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44867,68769,8/16/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Oregon",8/17/2016,8/23/2016,"Google Consumer Surveys","B",363,"lv",.0002212,37.86,25.34,8.79,,45.41113,35.48614,4.032476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45577,70962,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Michigan",3/1/2016,3/3/2016,"Marist College","A",2229,"rv",.0002197,52,36,,,49.06424,39.20154,,,"","http://www.nbcnews.com/politics/2016-election/donald-trump-hillary-clinton-hold-big-leads-michigan-poll-n532576",36543,50119,3/6/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Wisconsin",8/5/2016,8/18/2016,"Ipsos","A-",512,"lv",.0002193,37.83,36.52,,,37.47062,38.78445,,,"","http://www.reuters.com/statesofthenation",44982,69015,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/7/2016,9/13/2016,"USC Dornsife/LA Times","",2550,"lv",.0002185,41.99,46.68,,,44.16129,45.13143,,,"","http://latimes.com/politics/",45735,71412,9/14/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Arizona",8/24/2016,8/30/2016,"Google Consumer Surveys","B",533,"lv",.0002178,37.2,32.28,8.7,,44.76268,41.90902,3.914983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45493,70811,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",5/15/2016,5/19/2016,"NBC News/Wall Street Journal","A-",1000,"rv",.0002174,46,43,,,46.56804,47.79716,,,"","http://www.nbcnews.com/meet-the-press/clinton-s-lead-over-trump-shrinks-3-points-new-nbc-n577726",44094,65979,5/22/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",8/31/2016,9/6/2016,"Google Consumer Surveys","B",1195,"lv",.0002164,31.35,39.97,8.32,,38.88618,49.19455,3.572134,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45448,70766,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Oklahoma",8/10/2016,8/16/2016,"Google Consumer Surveys","B",240,"lv",.0002161,27.28,39.25,12.88,,34.42427,49.06841,8.217284,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45626,71011,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/17/2016,9/19/2016,"The Times-Picayune/Lucid","",1376,"lv",.000216,42,40,7,,44.27763,45.54784,1.653519,,"","https://luc.id/2016-presidential-tracker/",46220,72279,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Missouri",8/24/2016,8/30/2016,"Google Consumer Surveys","B",584,"lv",.0002159,37.17,32.83,8.19,,44.613,42.24032,3.404983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45513,70831,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/25/2016,8/31/2016,"CVOTER International","C+",1173,"lv",.0002156,48.36,46.05,,,46.93578,44.2955,,,"","http://www.upi.com/Top_News/US/2016/09/02/UPICVoter-poll-Hillary-Clintons-lead-over-Donald-Trump-dips-slightly/4771472763750/?spt=sec&or=tn",45270,69631,9/2/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/9/2016,7/11/2016,"YouGov","B",932,"rv",.0002146,40,37,5,,43.98589,42.72342,1.953746,,"","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sqfo3wfe7o/weekly_presidential_election_tracking_report.pdf",44570,67910,7/13/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Connecticut",7/29/2016,8/18/2016,"Ipsos","A-",358,"lv",.0002137,49.73,36.71,,,49.21298,38.97664,,,"","http://www.reuters.com/statesofthenation",44945,68978,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Georgia",5/9/2016,5/12/2016,"Time/Abt SRBI","A-",822,"rv",.0002129,41,45,,,41.59671,49.04073,,,"","http://big.assets.huffingtonpost.com/AJCPollGA.pdf",44058,65750,5/16/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/6/2016,9/12/2016,"USC Dornsife/LA Times","",2665,"lv",.0002125,42.76,45.83,,,44.93969,44.32458,,,"","http://latimes.com/politics/",45718,71353,9/13/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Massachusetts",4/1/2016,4/10/2016,"Western New England University","A-",497,"rv",.0002113,62,26,,,59.51841,31.31152,,,"","http://www1.wne.edu/assets/112/PresidentialPressRelease_FINAL_04_12_16.pdf",44030,65677,5/5/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Montana",8/10/2016,8/16/2016,"Google Consumer Surveys","B",107,"lv",.0002094,30.27,33.17,8,,37.64441,43.52174,3.337284,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45616,71001,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Arkansas",8/10/2016,8/16/2016,"Google Consumer Surveys","B",151,"lv",.0002084,23.56,40.99,9.77,,30.737,50.88425,5.107284,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45593,70978,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/8/2016,8/12/2016,"Ipsos","A-",1167,"lv",.0002073,41.4,35.4,7.6,,43.15324,39.69077,4.000223,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44868,68770,8/16/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",6/10/2016,6/16/2016,"Saint Leo University","C+",459,"lv",.000205,45.8,33.1,5.9,,46.81421,39.89135,1.119063,,"","http://polls.saintleo.edu/clinton-so-far-the-preference-in-national-polling-results/",44408,67452,6/27/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Louisiana",5/5/2016,5/6/2016,"JMC Enterprises","C",624,"lv",.0002029,36,52,,,35.68482,54.20174,,,"","http://winwithjmc.com/wp-content/uploads/2016/05/LA-Presidential-Executive-Summary.pdf",44043,65719,5/10/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Iowa",8/17/2016,8/23/2016,"Google Consumer Surveys","B",308,"lv",.0002026,40.4,33.02,6.33,,47.92181,43.10585,1.572476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45552,70937,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Wisconsin",8/24/2016,8/30/2016,"Google Consumer Surveys","B",653,"lv",.0002022,39.85,27.23,9.12,,47.45177,36.93045,4.334983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45538,70923,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/16/2016,9/18/2016,"The Times-Picayune/Lucid","",1378,"lv",.0002018,42,39,8,,44.29381,44.57983,2.615535,,"","https://luc.id/2016-presidential-tracker/",46219,72278,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Wisconsin",3/30/2016,4/3/2016,"Emerson College","B",1198,"lv",.0002012,47,37,,,44.98248,37.18343,,,"","http://media.wix.com/ugd/3bebb2_d697f4238943476f89e7cdfc710c309f.pdf",36686,50487,4/6/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/13/2016,9/15/2016,"The Times-Picayune/Lucid","",1704,"lv",.0002012,43,36,8,,45.35789,41.68457,2.549551,,"","https://luc.id/2016-presidential-tracker/",46216,72275,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/15/2016,9/17/2016,"The Times-Picayune/Lucid","",1468,"lv",.0002004,42,38,8,,44.31588,43.60625,2.590427,,"","https://luc.id/2016-presidential-tracker/",46218,72277,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/24/2016,8/30/2016,"CVOTER International","C+",1162,"lv",.0002001,48.94,46.11,,,47.49802,44.37665,,,"","http://www.upi.com/Top_News/US/2016/09/01/UPICVoter-poll-Hillary-Clinton-has-28-point-lead-over-Donald-Trump/9671472735693/?spt=sec&or=tn",45265,69610,9/1/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/14/2016,9/16/2016,"The Times-Picayune/Lucid","",1557,"lv",.0001979,42,36,8,,44.34126,41.63727,2.572085,,"","https://luc.id/2016-presidential-tracker/",46217,72276,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Kentucky",7/29/2016,8/18/2016,"Ipsos","A-",375,"lv",.0001974,41.02,47.01,,,40.65355,49.14148,,,"","http://www.reuters.com/statesofthenation",44954,68987,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"New Jersey",4/1/2016,4/8/2016,"Rutgers University","B-",738,"rv",.0001968,50,36,,,48.71621,41.30397,,,"","http://eagletonpoll.rutgers.edu/rutgers-eagleton-2016-presidential-election-Apr2016",42184,65682,5/5/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",8/19/2016,8/25/2016,"Ipsos","A-",392,"lv",.0001962,47.24,40.69,,,46.72078,42.2064,,,"","http://www.reuters.com/statesofthenation",45026,69079,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/5/2016,9/11/2016,"USC Dornsife/LA Times","",2596,"lv",.0001926,44.43,44.15,,,46.61275,42.69296,,,"","http://latimes.com/politics/",45703,71303,9/12/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Michigan",8/12/2016,8/25/2016,"Ipsos","A-",542,"lv",.0001918,43.25,43.78,,,42.30623,45.05803,,,"","http://www.reuters.com/statesofthenation",45016,69069,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Louisiana",8/10/2016,8/16/2016,"Google Consumer Surveys","B",280,"lv",.0001914,27.03,46.2,7.4,,34.03991,55.70703,2.737284,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45608,70993,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/23/2016,8/29/2016,"CVOTER International","C+",1173,"lv",.0001893,49.74,47.03,,,48.29645,45.34378,,,"","http://www.upi.com/Top_News/US/2016/08/31/UPICVoter-poll-Hillary-Clinton-maintains-27-point-lead-over-Donald-Trump/5421472648025/?spt=hts&or=2",45241,69550,8/31/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/8/2016,9/10/2016,"The Times-Picayune/Lucid","",2317,"lv",.0001877,43,37,7,,45.4468,42.89644,1.37863,,"","https://luc.id/2016-presidential-tracker/",46211,72270,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/9/2016,9/11/2016,"The Times-Picayune/Lucid","",2121,"lv",.0001863,43,37,7,,45.43108,42.84599,1.414701,,"","https://luc.id/2016-presidential-tracker/",46212,72271,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Nebraska",8/10/2016,8/16/2016,"Google Consumer Surveys","B",180,"lv",.0001861,32.71,30.16,8.92,,39.99194,40.29746,4.257284,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45619,71004,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Arizona",8/12/2016,8/25/2016,"Ipsos","A-",362,"lv",.0001851,43.18,46.01,,,42.54386,47.62574,,,"","http://www.reuters.com/statesofthenation",44999,69052,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Washington",8/17/2016,8/23/2016,"Google Consumer Surveys","B",578,"lv",.0001805,43.11,24.38,9.69,,50.68958,34.58463,4.932476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45587,70972,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",8/12/2016,8/25/2016,"Ipsos","A-",407,"lv",.00018,48.12,44.26,,,47.88193,46.04626,,,"","http://www.reuters.com/statesofthenation",45025,69078,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/7/2016,8/11/2016,"Ipsos","A-",1115,"lv",.0001797,40.5,35.3,7.2,,42.24617,39.59543,3.62774,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44841,68708,8/12/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/12/2016,9/14/2016,"The Times-Picayune/Lucid","",1627,"lv",.0001786,44,36,7,,46.37767,41.7309,1.518233,,"","https://luc.id/2016-presidential-tracker/",46215,72274,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/4/2016,9/10/2016,"USC Dornsife/LA Times","",2565,"lv",.0001773,44.99,43.62,,,47.17859,42.20686,,,"","http://latimes.com/politics/",45690,71261,9/11/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/22/2016,8/28/2016,"CVOTER International","C+",1145,"lv",.0001732,49.87,46.78,,,48.41796,45.14567,,,"","http://www.upi.com/Top_News/US/2016/08/30/UPICVoter-poll-Hillary-Clinton-maintains-31-point-lead-over-Donald-Trump/9561472563451/?spt=sec&or=tn",45147,70599,9/6/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/10/2016,9/12/2016,"The Times-Picayune/Lucid","",1797,"lv",.0001705,44,36,7,,46.41654,41.7993,1.445474,,"","https://luc.id/2016-presidential-tracker/",46213,72272,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/11/2016,8/14/2016,"Morning Consult","",2001,"rv",.0001691,39,33,9,,43.53783,40.94418,2.644884,,"","https://morningconsultintelligence.com/media/mc/160805_topline_trend_v4_KD.pdf",44849,68736,8/14/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",8/24/2016,8/30/2016,"Google Consumer Surveys","B",837,"lv",.0001688,28.93,34.5,9.55,,36.43694,44.02716,4.764983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45525,70910,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Oregon",7/29/2016,8/18/2016,"Ipsos","A-",444,"lv",.0001671,43.38,39.05,,,42.99028,41.42206,,,"","http://www.reuters.com/statesofthenation",44973,69006,8/24/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Georgia",8/17/2016,8/23/2016,"Google Consumer Surveys","B",636,"lv",.0001662,27.58,44.61,8.54,,34.72033,53.91149,3.782476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45550,70935,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/3/2016,9/9/2016,"USC Dornsife/LA Times","",2566,"lv",.0001654,44.83,43.82,,,47.02175,42.44284,,,"","http://latimes.com/politics/",45688,71257,9/10/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Kentucky",8/10/2016,8/16/2016,"Google Consumer Surveys","B",407,"lv",.0001653,33.42,34.87,7.65,,40.60484,44.78243,2.987284,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45607,70992,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/11/2016,9/13/2016,"The Times-Picayune/Lucid","",1612,"lv",.0001646,44,36,8,,46.39703,41.76382,2.485079,,"","https://luc.id/2016-presidential-tracker/",46214,72273,9/28/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",8/19/2016,8/25/2016,"Ipsos","A-",666,"lv",.0001639,49.05,41.88,,,49.40897,44.25837,,,"","http://www.reuters.com/statesofthenation",45004,69057,8/26/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/21/2016,8/27/2016,"CVOTER International","C+",1157,"lv",.0001638,49.91,46.9,,,48.44577,45.31451,,,"","https://www.documentcloud.org/documents/3035543-UPI-CVoter-Release-2016-August-29.html",45042,69096,8/29/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Kansas",8/10/2016,8/16/2016,"Google Consumer Surveys","B",244,"lv",.0001629,34.98,30.11,12.32,,42.28499,40.30087,7.657283,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45606,70991,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",5/6/2016,5/9/2016,"Public Policy Polling","B+",1222,"v",.0001628,42,38,4,,43.71404,42.59269,.179828,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_51016.pdf",44036,65701,5/10/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Texas",8/24/2016,8/30/2016,"Google Consumer Surveys","B",1120,"lv",.0001627,34.09,37.44,7.83,,41.53221,46.84886,3.044983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45533,70918,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"New York",8/24/2016,8/30/2016,"Google Consumer Surveys","B",1038,"lv",.0001621,41.64,29.9,6.98,,49.17847,39.48478,2.194983,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45524,70909,9/9/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Wisconsin",3/28/2016,3/30/2016,"Gravis Marketing","B-",1480,"rv",.0001617,49,41,10,,50.14317,45.17304,4.800796,,"","http://www.oann.com/pollwisconsin/",42178,66123,6/2/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/6/2016,8/10/2016,"Ipsos","A-",1101,"lv",.0001609,39.9,35.2,7.3,,41.63459,39.49712,3.759589,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44842,68709,8/12/16,"13:26:03  7 Nov 2016"
2016,"President","polls-only","Clinton vs. Trump vs. Johnson",11/7/16,"Virginia",8/17/2016,8/23/2016,"Google Consumer Surveys","B",599,"lv",.0001605,36.24,28.95,11.18,,43.55717,38.61508,6.422476,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45585,70970,9/9/16,"13:26:03  7 Nov 2016"
